longitude,latitude,B2,B3,B4,B8,B11,B12,NDVI,EVI,SAVI,NBR,ETH_CanopyHeight,Elevation,Slope,Aspect,Class
111.69243509287855,-8.047782051605763,1202.0,958.0,1164.0,2402.0,2874.0,2007.0,0.3471677,8.31989247311828,0.5206785363802047,0.08958948,25,192,5,133,Estate_Crop
111.69387239733315,-8.050297334401298,600.0,876.0,1062.0,2630.0,2586.0,1881.0,0.42470205,0.8705307572729292,0.6369668246445498,0.16603857,24,134,6,181,Estate_Crop
111.69369273427633,-8.050297334401298,628.0,854.0,880.0,2722.0,2326.0,1620.0,0.5113826,1.3984208928029151,0.7669673837612769,0.2538001,24,133,7,196,Estate_Crop
111.69369273427633,-8.048860029946706,1076.0,1146.0,929.0,3195.0,2652.0,1550.0,0.54946655,8.092857142857143,0.8240998908958661,0.34668073,26,147,5,182,Estate_Crop
111.69584869095821,-8.056226215276487,1104.0,1134.0,1066.0,3008.0,2508.0,1704.0,0.47668138,4.315555555555556,0.7149343477727328,0.27674022,18,121,12,184,Estate_Crop
111.69584869095821,-8.056046552219662,1212.0,1250.0,1188.0,2865.0,2686.0,1801.0,0.41376758,4.637721238938052,0.6205748118909584,0.22803257,19,126,10,141,Estate_Crop
111.6964775116571,-8.055777057634426,1222.0,1332.0,1246.0,3312.0,2875.0,1963.0,0.45326898,3.180418719211823,0.6798288910825929,0.2557346,16,124,4,81,Estate_Crop
111.69674700624233,-8.055597394577603,1144.0,1200.0,1208.0,2788.0,2829.0,1968.0,0.3953954,2.7110501029512695,0.5930188915300888,0.1724138,22,122,2,122,Estate_Crop
111.6965673431855,-8.05595672069125,1092.0,1110.0,1090.0,3165.0,2797.0,1925.0,0.48766157,3.421833773087071,0.7314064152273528,0.24361493,16,123,4,90,Estate_Crop
111.69584869095821,-8.054699079293483,2438.0,2846.0,3188.0,3715.0,3394.0,2632.0,0.07634362,0.2889888133362579,0.1145071340624321,0.1706318,21,118,3,232,Estate_Crop
111.6964775116571,-8.053800764009363,1086.0,1018.0,1176.0,2495.0,2809.0,1901.0,0.35930264,2.3436389481165603,0.5388805665259431,0.13512284,23,134,18,249,Estate_Crop
111.69719616388439,-8.055417731520778,957.0,1022.0,1006.0,3233.0,2659.0,1869.0,0.52535975,2.660692951015532,0.7879466918268664,0.26734614,21,125,8,219,Estate_Crop
111.69557919637298,-8.056046552219662,936.0,1030.0,995.0,3032.0,2639.0,1845.0,0.5058356,2.5680786686838126,0.758659217877095,0.24338733,22,124,11,210,Estate_Crop
111.69207576676492,-8.047782051605763,868.0,952.0,1112.0,2495.0,2702.0,1877.0,0.38342112,1.3007900677200903,0.5750519750519751,0.14135407,24,188,9,317,Estate_Crop
111.6949503756741,-8.054878742350308,1116.0,1122.0,1194.0,2896.0,2681.0,1869.0,0.41613692,2.5162625665286815,0.6241290795746242,0.2155299,16,112,3,326,Paddy_Field
111.69513003873091,-8.054878742350308,1062.0,1112.0,1214.0,2930.0,2599.0,1816.0,0.41409266,1.9066666666666667,0.6210640608034745,0.23472399,17,113,4,277,Paddy_Field
111.69530970178774,-8.05496857387872,982.0,1108.0,1232.0,2906.0,2394.0,1647.0,0.40454325,1.4263803680981595,0.6067415730337078,0.27652097,19,114,4,262,Paddy_Field
111.6949503756741,-8.05505840540713,1112.0,1270.0,1284.0,2780.0,2587.0,1780.0,0.36811024,1.7435897435897436,0.5520974289580514,0.21929824,16,113,4,328,Paddy_Field
111.69513003873091,-8.05505840540713,1004.0,1060.0,1130.0,3012.0,2620.0,1982.0,0.45436987,2.0790985417587273,0.6814725407362704,0.2062475,17,113,4,274,Paddy_Field
111.69530970178774,-8.055148236935544,884.0,1008.0,1028.0,3024.0,2575.0,1707.0,0.49259624,1.946937182988685,0.7388032078963602,0.27837667,16,115,6,125,Paddy_Field
111.6949503756741,-8.055327899992367,933.0,1044.0,1220.0,2930.0,2697.0,1850.0,0.4120482,1.313969571230982,0.6179978315865559,0.22594142,11,116,9,333,Paddy_Field
111.69521987025932,-8.055327899992367,957.0,1072.0,1130.0,2862.0,2762.0,1844.0,0.43386772,1.7562360575948084,0.6507201001878522,0.21631959,16,117,8,120,Paddy_Field
111.7017775718334,-8.05038716592971,1001.0,1180.0,1516.0,2801.0,2483.0,1856.0,0.2976604,0.7316934289944198,0.44643891140706427,0.20292033,19,150,12,85,Paddy_Field
111.70186740336182,-8.050476997458121,1022.0,1190.0,1476.0,2810.0,2645.0,1962.0,0.31124592,0.8333333333333333,0.46681441735681795,0.17770328,18,148,12,90,Paddy_Field
111.70204706641864,-8.05038716592971,1056.0,1222.0,1228.0,2435.0,2498.0,1911.0,0.3295113,1.6016454352441614,0.494199535962877,0.12057064,19,143,11,90,Paddy_Field
111.69674700624233,-8.055148236935544,960.0,1086.0,1108.0,3448.0,2892.0,1930.0,0.51360846,2.019330341732827,0.7703281027104136,0.28226107,21,125,7,219,Paddy_Field
111.69674700624233,-8.055327899992367,976.0,1005.0,984.0,3430.0,3019.0,1983.0,0.5541459,3.034739454094293,0.8311247026843356,0.2673194,22,123,5,197,Paddy_Field
111.6965673431855,-8.055417731520778,820.0,1110.0,1230.0,3648.0,3141.0,2058.0,0.49569497,1.2389833982373437,0.7434662293737829,0.27865404,21,123,4,157,Paddy_Field
111.69477071261727,-8.055417731520778,944.0,1084.0,1116.0,3248.0,2686.0,1739.0,0.48854262,1.8603839441535777,0.7327299805246879,0.30258673,14,115,9,327,Paddy_Field
111.7040233600437,-8.050836323571769,2158.0,2042.0,2066.0,2951.0,3069.0,2373.0,0.17640024,-2.6433691756272406,0.2645739910313901,0.10856499,19,119,2,279,Settlement
111.7039335285153,-8.050746492043357,2240.0,2302.0,2082.0,3175.0,3130.0,2395.0,0.20791326,-2.41386925795053,0.3118402282453637,0.14003591,22,119,2,255,Settlement
111.6965673431855,-8.053800764009363,1114.0,1210.0,1202.0,2951.0,2809.0,1901.0,0.42114136,2.4170812603648426,0.6316359696641387,0.2164056,23,137,18,252,Settlement
111.70069959349246,-8.046344747151172,1046.0,1246.0,1268.0,3369.0,3068.0,1987.0,0.45309466,1.6765081391637406,0.6795687331536389,0.2580284,19,160,13,88,Settlement
111.70087925654929,-8.046344747151172,816.0,915.0,1174.0,2872.0,3015.0,1967.0,0.41967374,1.1179878851725047,0.6294328431978252,0.1870221,20,155,15,89,Settlement
111.70231656100387,-8.047961714662588,1144.0,1150.0,1028.0,3472.0,2788.0,2062.0,0.5431111,5.758718190386428,0.8145761582046439,0.25478858,21,130,6,164,Settlement
111.70375386545847,-8.052902448725245,1050.0,1184.0,944.0,2862.0,2195.0,1378.0,0.5039411,7.354294478527608,0.7558124261132274,0.35,19,122,11,145,Settlement
111.70384369698688,-8.05272278566842,1086.0,1096.0,1001.0,2463.0,2323.0,1490.0,0.42205542,11.246153846153845,0.6329917737047193,0.24614216,18,124,11,137,Settlement
111.70366403393005,-8.050836323571769,2576.0,2668.0,2648.0,3432.0,2427.0,1772.0,0.12894736,1960.0,0.19340514760299315,0.3189854,22,118,4,119,Settlement
111.70016060432198,-8.046075252565936,1822.0,1946.0,2028.0,2965.0,3219.0,2268.0,0.18766272,1.594622191967325,0.2814659056773806,0.1331932,17,174,19,94,Bare_Ground
111.70007077279357,-8.046165084094348,1076.0,1252.0,1342.0,2591.0,3000.0,2091.0,0.3175693,1.213092463092463,0.4762933773992628,0.106791966,17,177,21,95,Bare_Ground
111.69998094126517,-8.045985421037525,984.0,1100.0,1340.0,2272.0,3169.0,2120.0,0.2580288,0.7944084555063076,0.3869896193771626,0.03460838,18,182,24,94,Bare_Ground
111.70025043585039,-8.04894986147512,994.0,1108.0,1124.0,2373.0,3291.0,2319.0,0.35716328,1.8776307877330125,0.5356683345246604,0.011508951,19,160,12,86,Bare_Ground
111.7003402673788,-8.04903969300353,884.0,1007.0,1110.0,2227.0,3234.0,2307.0,0.3347318,1.2367139061116033,0.5020224719101124,-0.017644465,17,157,12,83,Bare_Ground
111.70043009890722,-8.049309187588767,1192.0,1222.0,1310.0,3043.0,3265.0,2314.0,0.39811623,2.205957230142566,0.5971057769610658,0.13608363,17,157,14,60,Bare_Ground
111.69683683777075,-8.052902448725245,1508.0,1710.0,1908.0,2448.0,2450.0,1927.0,0.12396694,0.52183996907615,0.18592907150235283,0.119085714,23,153,16,272,Bare_Ground
111.69692666929916,-8.052812617196832,1368.0,1422.0,1634.0,2143.0,2450.0,1927.0,0.13476303,0.753850710900474,0.20211780277961613,0.053071253,24,156,17,277,Bare_Ground
111.69692666929916,-8.052902448725245,1412.0,1454.0,1718.0,2332.0,2450.0,1927.0,0.15160494,0.7484154071184789,0.2273793358844587,0.09509274,23,156,16,273,Bare_Ground
111.6965673431855,-8.05272278566842,1364.0,1448.0,1600.0,2474.0,2456.0,1933.0,0.21453117,1.1842818428184283,0.32175727083077676,0.122759245,24,146,12,274,Bare_Ground
111.69315374510585,-8.046793904793232,1256.0,1344.0,1340.0,3199.0,3134.0,2239.0,0.40956157,2.5535714285714284,0.6142746998568124,0.17653549,15,198,13,267,Bare_Ground
111.69306391357745,-8.046524410207995,886.0,1116.0,1376.0,3176.0,3144.0,2269.0,0.3954306,0.9398496240601504,0.5930807248764416,0.16657484,18,192,20,302,Bare_Ground
111.69306391357745,-8.046614241736407,880.0,1134.0,1340.0,3167.0,3144.0,2269.0,0.40536943,0.9912109375,0.6079866888519134,0.165195,18,194,19,298,Bare_Ground
111.69405206038998,-8.046434578679584,723.0,918.0,1146.0,2749.0,2917.0,1941.0,0.41155326,0.9533721898417985,0.6172506738544474,0.17228144,24,216,14,227,Bare_Ground
111.7017775718334,-8.0540702585946,942.0,946.0,948.0,2599.0,2551.0,1752.0,0.46546376,3.3748977923139822,0.6980972515856237,0.19466789,21,135,12,174,Bare_Ground
111.7017775718334,-8.05416009012301,1018.0,988.0,1010.0,2808.0,2551.0,1752.0,0.47092718,3.642625607779579,0.7062982846667539,0.23157895,21,132,11,172,Bare_Ground
111.70159790877658,-8.053980427066188,1062.0,1156.0,977.0,2619.0,2757.0,1851.0,0.45661846,7.940038684719536,0.6848324760183512,0.17181209,22,138,11,175,Bare_Ground
111.69638768012868,-8.054339753179836,4344.0,4668.0,4188.0,4818.0,6550.0,5738.0,0.06995337,-0.5981769844284086,0.10492422139565868,-0.087154225,21,125,15,260,Bare_Ground
111.69629784860027,-8.054249921651424,5800.0,5472.0,5664.0,6163.0,6550.0,5738.0,0.042191595,-0.3721658711217184,0.063284717818643,0.035711285,20,123,13,252,Bare_Ground
111.6965673431855,-8.054249921651424,1044.0,1234.0,1238.0,2957.0,3741.0,2810.0,0.40977353,1.681338028169014,0.6145870575616732,0.025489856,21,132,17,252,Bare_Ground
111.70060976196405,-8.054339753179836,1010.0,1078.0,1052.0,3587.0,2883.0,1911.0,0.54645395,2.725806451612903,0.819592628516004,0.30483812,21,142,12,131,Bare_Ground
111.69584869095821,-8.052812617196832,1390.0,1460.0,1762.0,2360.0,2626.0,1952.0,0.1450752,0.5960925039872409,0.21758641600970285,0.09461967,22,128,14,249,Bare_Ground
111.69584869095821,-8.052902448725245,1314.0,1412.0,1772.0,2270.0,2626.0,1952.0,0.12320633,0.4084645669291338,0.18478664192949906,0.07531975,21,127,14,245,Bare_Ground
